individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
MIDDLE,2022/03/23 23:07:46,Swain,LeeSin,Ryze,Vayne,Nautilus,Shen,Hecarim,Ahri,Xayah,Karma,1836,False,5,6,8,254,11888,11604,13834,12004,7227,26251,20126,18142,17722,8193,40360,35006,27312,22654,25432,False,False,3,12,34,1.116840308903725,7,0,100,25,35,0,1,0,0
MIDDLE,2022/03/23 02:38:34,Jayce,Volibear,Vex,Draven,Blitzcrank,Yone,Viego,Ryze,Jhin,Karma,1862,False,7,5,5,254,18174,10073,14361,11455,8824,41197,11431,21657,13142,9641,28351,29200,16644,24998,27981,False,True,3,18,45,1.4620673958374075,11,0,100,32,46,2,1,0,1
JUNGLE,2022/03/23 02:05:51,Jayce,Viego,Vex,Samira,Nautilus,Renekton,LeeSin,Ahri,Zeri,Karma,1496,False,2,7,5,19,9720,7717,9036,14157,6672,17016,7864,12230,19652,5885,17489,24732,11625,16011,17424,False,True,9,13,29,1.196182679064533,4,2,200,19,31,1,2,0,0
JUNGLE,2022/03/23 01:27:21,Yone,Hecarim,Vex,Aphelios,Rakan,Gragas,Kayn,Kaisa,Zeri,Nautilus,1633,False,7,4,14,25,12633,11725,12287,12248,6865,22088,16592,20942,22019,4511,22261,34830,17761,16677,16717,False,False,8,10,26,0.9637883488210878,2,2,200,34,28,1,2,0,0
MIDDLE,2022/03/23 01:05:41,Poppy,Viego,Ryze,Xayah,Rakan,Jayce,Lillia,Kaisa,Aphelios,Pyke,919,True,7,3,4,132,5581,5629,8270,7122,4735,8296,3137,10435,4258,3779,7723,12069,10039,3539,5019,False,False,2,6,11,0.7706709426356776,0,0,200,15,6,1,1,0,0
JUNGLE,2022/03/23 00:32:00,Graves,LeeSin,Vex,Samira,Alistar,Yone,Diana,Yasuo,Sivir,Karma,1510,True,3,3,10,14,11369,9593,11673,13992,6713,10090,7826,18806,18845,3259,11547,22560,14047,17373,17153,False,False,5,12,23,0.950187562394544,3,2,200,25,18,0,3,0,1
MIDDLE,2022/03/23 00:04:37,Kennen,Qiyana,Ryze,Ezreal,Karma,Sylas,Viego,Vex,Xayah,Nautilus,1281,False,1,2,1,219,7211,7935,8889,7384,5102,12628,9980,9122,6664,7474,14005,20022,10916,13824,15271,False,False,2,9,26,1.2454722941497594,5,0,200,9,32,0,0,0,0
MIDDLE,2022/03/22 23:23:12,Fiora,Talon,Ryze,Jinx,Lulu,Tryndamere,Hecarim,Ahri,Draven,Sett,1727,True,1,5,12,218,13207,19945,11801,9280,7560,20727,49086,13883,5420,9590,27043,33766,21190,15637,11668,False,False,2,12,30,1.07575698221444,3,0,100,29,28,0,1,0,0
MIDDLE,2022/03/22 22:39:08,Sylas,Hecarim,Ryze,Zeri,Karma,Gnar,Ekko,Yone,Twitch,TahmKench,1967,True,6,4,15,277,17866,14098,16337,14469,9277,35753,21718,24681,22303,8812,38486,39061,24566,22168,20721,False,False,4,8,31,0.949447458368463,9,0,200,38,26,1,3,0,2
MIDDLE,2022/03/22 14:34:10,Gwen,Qiyana,Malzahar,Jhin,Soraka,Renekton,JarvanIV,Leblanc,Draven,Karma,1264,True,2,4,5,164,8300,11917,8867,10282,6553,8789,14287,10997,13180,5096,12325,17889,13722,12728,7028,False,False,0,6,9,0.467195093447087,1,0,200,22,9,1,2,0,1
MIDDLE,2022/03/22 01:22:26,Graves,Poppy,Veigar,Jinx,TahmKench,Kennen,Hecarim,Kaisa,Aphelios,Rakan,1222,True,3,4,7,148,8838,10078,8409,8569,6217,11136,9569,8492,10065,8107,16750,13918,11335,9771,16296,False,False,5,20,36,1.815808210497831,7,0,200,22,13,2,1,0,0
MIDDLE,2022/03/22 00:48:43,Malphite,LeeSin,Ahri,Ezreal,Karma,Tryndamere,Nidalee,TwistedFate,Caitlyn,Lux,1400,True,6,3,6,155,8856,9631,9663,11668,6769,14106,15469,13384,15415,7611,12316,22050,11622,10115,8996,False,False,5,17,35,1.5086654271945412,6,0,100,26,15,0,1,0,0
MIDDLE,2022/03/22 00:07:11,Graves,Volibear,Viktor,Lucian,Blitzcrank,Kennen,Hecarim,Akali,Samira,Nautilus,1714,False,5,5,3,254,11303,12087,12169,11194,6507,13579,11945,21422,20332,5730,19980,32037,13910,21038,15865,False,False,3,13,32,1.1211721268777268,6,0,100,20,37,1,1,0,0
MIDDLE,2022/03/21 23:23:40,Kennen,RekSai,Vex,Ezreal,Alistar,Tryndamere,Diana,Sett,Xayah,Nautilus,1599,True,11,4,9,230,13294,12192,13681,12556,7509,26345,19999,26380,10373,4039,17411,27497,16161,14237,13191,False,False,1,10,23,0.8879216862533732,2,0,200,35,13,1,3,0,1
MIDDLE,2022/03/21 22:45:14,Gnar,Viego,Vex,Jhin,Leona,Sylas,LeeSin,Leblanc,Ezreal,Karma,1448,True,11,4,7,171,11555,14359,12254,12206,7601,20315,22328,23691,14190,3806,20799,29064,14395,13810,17318,False,False,2,10,23,0.9915643489811778,4,0,200,40,16,1,1,0,1
Invalid,2022/03/21 22:35:16,Ryze,Soraka,18,False,0,0,0,0,500,236,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/21 20:58:15,Jax,Hecarim,Vex,Samira,Leona,Jayce,Volibear,Ahri,Zeri,Yuumi,908,True,6,0,1,103,4970,6941,6861,9456,4862,3091,5889,8951,9983,3219,8020,10450,6053,6591,8197,False,False,2,5,11,0.7684020445405162,2,0,200,22,3,1,0,0,0
JUNGLE,2022/03/21 15:02:43,Jayce,Hecarim,Ryze,Ezreal,Senna,Graves,Nidalee,Pyke,Kaisa,Gragas,1150,True,6,2,13,12,11720,9947,8774,8401,7525,21467,11780,11511,8628,9885,13026,22213,12187,10076,11309,False,False,1,3,10,0.546475200808043,1,1,200,29,16,2,2,0,0
JUNGLE,2022/03/20 01:21:05,Gnar,Hecarim,Viktor,Aphelios,Nautilus,Katarina,Viego,Sylas,Draven,Leona,1118,True,10,1,8,22,11060,10347,8781,7343,4591,16803,9968,14051,7443,4382,12711,15541,4952,5584,7583,False,False,4,6,20,1.091965248899485,4,0,100,26,9,0,0,0,0
MIDDLE,2022/03/20 00:34:48,Gragas,Ivern,Vex,Xayah,Leona,Kennen,Kindred,Gangplank,Draven,Pyke,1880,False,18,10,11,188,11838,8968,15378,18196,8366,14178,5877,36955,38006,5058,40681,19756,28413,18672,23364,False,False,2,12,25,0.7988558207958494,4,0,100,40,44,0,1,0,1
MIDDLE,2022/03/19 23:58:12,Shen,LeeSin,Leblanc,Lucian,Rakan,Tryndamere,Shyvana,Vex,Zeri,Zilean,1630,False,1,3,0,254,7180,9198,9810,12195,6680,9657,10604,7678,22007,5859,20201,24429,15870,18083,14609,False,False,2,8,22,0.8410661034315836,6,0,200,10,25,1,2,0,0
MIDDLE,2022/03/19 23:35:01,Renekton,Aphelios,Leblanc,Zed,Nautilus,Kennen,LeeSin,Vex,Xayah,Rakan,982,False,1,4,0,119,4735,5275,5019,5671,3726,5332,3354,5828,5646,2842,18748,7541,10035,13603,9170,False,False,4,8,13,0.8464409325948982,1,0,100,5,31,0,0,0,0
JUNGLE,2022/03/19 23:03:57,MissFortune,LeeSin,Annie,Irelia,Leona,Graves,Hecarim,Vex,Draven,Sett,1541,True,5,3,11,22,11478,10637,8954,15335,7843,16560,13441,14345,25382,4810,15811,21865,14239,31654,15784,False,False,11,17,27,1.0584632023820102,4,2,200,31,29,0,2,0,1
JUNGLE,2022/03/19 22:14:55,Heimerdinger,Viego,Annie,Aphelios,Nautilus,Jayce,LeeSin,Viktor,Senna,TahmKench,2356,False,11,11,6,22,14911,16325,13798,19552,9245,39875,24605,31119,41787,7057,25482,48999,26554,29551,28981,False,False,11,13,44,1.123160539608233,8,0,100,37,44,2,1,0,2
MIDDLE,2022/03/19 20:15:29,Shen,RekSai,Ahri,Kaisa,Pyke,Fiora,Vi,Chogath,Twitch,Rakan,1238,True,2,1,7,225,7321,10642,11057,10004,9439,9112,14738,9420,9605,7087,11867,12658,5088,7867,8810,False,False,1,9,21,1.0311436984538054,2,0,200,27,7,1,2,0,0
Invalid,2022/03/18 02:13:46,Sion,Lucian,88,False,0,0,0,0,20500,0,1218,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/18 01:29:58,Gnar,Vex,XinZhao,Kaisa,Karma,Sion,LeeSin,TwistedFate,Samira,Alistar,2425,True,11,2,16,332,19138,20345,17192,15576,11465,45829,42309,20712,36808,19277,36040,18501,38137,22964,20328,False,False,4,19,41,1.037275514384743,7,0,100,39,31,1,3,0,2
MIDDLE,2022/03/18 00:51:07,Graves,LeeSin,Vex,Kaisa,Leona,Jayce,Hecarim,Anivia,Ezreal,Alistar,1245,True,5,1,4,152,11915,8168,8094,8627,5162,13308,6071,11673,9446,2994,11029,14601,6941,7741,9809,False,False,4,14,25,1.2078801731492306,4,0,100,18,14,2,0,0,0
MIDDLE,2022/03/18 00:17:32,Irelia,Hecarim,Ahri,Aphelios,Karma,Graves,Diana,Yasuo,Lucian,Nautilus,1745,False,1,1,3,242,13099,9312,9927,11228,6677,17251,9131,12217,10307,4926,25531,23857,10850,10483,11645,False,False,3,18,33,1.1426827721279034,8,0,200,14,18,0,1,0,0
MIDDLE,2022/03/17 23:02:00,Gangplank,Gwen,Irelia,Chogath,Senna,Gnar,Viego,Veigar,Xayah,Seraphine,1758,True,12,4,4,242,12130,12616,15728,13140,12279,30522,19879,26254,17713,22684,34599,38386,30642,26027,15409,False,False,2,12,24,0.8437870500691461,3,0,100,44,27,2,2,0,0
Invalid,2022/03/17 22:50:19,Gangplank,Lux,126,False,0,0,0,0,10533,3232,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/17 21:13:37,Jayce,Nidalee,Vex,Aphelios,Renata,Irelia,MasterYi,Akali,Samira,Zac,1809,False,8,2,7,293,10855,15268,14647,10963,8473,21780,35538,27665,24028,8132,22704,33830,13267,26120,15461,False,False,1,14,40,1.341895216264001,10,0,200,33,44,0,3,0,0
JUNGLE,2022/03/17 20:31:53,Gnar,LeeSin,Cassiopeia,Kaisa,Nautilus,Tryndamere,Viego,Ahri,Xayah,Renata,1870,False,11,11,9,24,9840,14111,9936,13673,8690,23397,24299,24813,24958,9328,34270,36029,25762,21439,21079,False,False,12,23,29,0.9346026413553477,0,1,200,28,42,1,1,0,0
MIDDLE,2022/03/17 19:38:02,Jayce,LeeSin,Kaisa,Caitlyn,Morgana,Gragas,Viego,Viktor,Xayah,Leona,2356,False,4,2,3,279,15714,12495,15724,16042,9133,42844,12029,36926,23574,8399,22948,36923,18474,24626,23123,False,False,4,38,94,2.398507997721229,15,0,100,15,24,0,1,0,2
JUNGLE,2022/03/17 18:53:43,Quinn,Volibear,TwistedFate,Renata,Ezreal,Tryndamere,RekSai,Galio,Zeri,Leona,2027,False,6,2,2,30,13463,11643,14088,8711,14956,31073,13404,19677,9987,37571,23830,26208,27570,19256,25312,False,False,9,30,70,2.0893147078209306,11,1,200,21,29,2,2,0,1
MIDDLE,2022/03/17 18:15:10,Akali,Viego,Kaisa,Aphelios,Lulu,Fiora,RekSai,Soraka,Lucian,Renata,1836,True,7,1,6,282,11344,13023,15965,13730,10104,18195,15987,29957,24569,6125,18370,29426,9216,21118,12112,False,False,3,29,56,1.8526275215073635,10,0,100,26,20,1,2,0,2
MIDDLE,2022/03/17 03:17:45,Renekton,LeeSin,Kaisa,Draven,Sett,Jayce,Volibear,Syndra,Jinx,Lulu,1488,True,7,2,9,207,10145,12556,13117,15034,7439,7694,11692,27720,15545,6457,19419,22849,14528,14854,13312,False,False,3,12,32,1.3139961566088336,3,0,200,30,13,2,3,0,1
MIDDLE,2022/03/17 02:05:21,Jax,LeeSin,Kaisa,KogMaw,Renata,Tryndamere,Volibear,Akshan,Tristana,Karma,1541,True,14,2,3,208,13253,10573,13763,9813,6691,21904,12825,27649,12843,7207,25817,24153,10495,14487,12156,False,False,3,19,35,1.383944602251842,7,0,100,26,16,1,2,0,1
MIDDLE,2022/03/17 01:03:18,Gangplank,Hecarim,Viktor,Kaisa,Anivia,Akali,Talon,Yone,Ezreal,Karma,2005,True,6,5,7,272,13629,16064,15941,16898,8958,28600,27644,28495,23021,11712,34598,34435,18801,25164,32160,False,False,2,13,32,0.983102607556005,6,0,100,38,24,2,2,0,1
MIDDLE,2022/03/17 00:32:57,Jayce,Vi,Leblanc,Xayah,Karma,Gragas,LeeSin,Yone,Samira,Nautilus,1455,True,4,1,7,176,9467,9487,10518,9910,6069,16776,5622,12001,16733,6694,13929,17902,9303,7690,9237,False,False,4,19,41,1.6926423716471657,6,0,100,16,13,2,3,0,1
JUNGLE,2022/03/17 00:06:25,Kennen,LeeSin,Yasuo,Lucian,Braum,Poppy,Hecarim,Vex,Samira,Rell,1269,False,3,3,3,13,9494,7904,7561,8119,5492,14975,9000,4993,5452,3590,15061,16749,9214,9143,10022,False,False,3,7,22,1.0817200005006227,3,0,100,10,25,2,0,0,0
MIDDLE,2022/03/16 23:30:52,Kennen,LeeSin,Kaisa,Ezreal,Karma,Lucian,Hecarim,Ahri,Tristana,Nautilus,1726,False,9,7,5,188,12783,11634,12356,9701,7352,15585,13679,24441,13461,6996,20500,24332,15865,17187,16184,False,False,4,20,41,1.4353737388201566,4,0,100,25,34,2,1,0,0
MIDDLE,2022/03/16 22:48:05,Jax,Hecarim,Karma,Samira,Rakan,Rumble,Graves,Zoe,Aphelios,Sett,1870,False,0,5,8,216,13476,10030,10160,15235,9087,12257,13725,24695,20975,10839,21876,33016,14423,26431,21765,False,False,5,15,22,0.7268304385172066,3,0,100,21,33,0,1,0,0
JUNGLE,2022/03/16 19:28:27,DrMundo,DrMundo,129,False,1,0,0,0,939,409,250,True,False,1,2,1,0.5242148723240952,0,0,100,1,0,0,0,0,0
Invalid,2022/03/16 19:24:40,Garen,17,False,0,0,0,0,500,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
JUNGLE,2022/03/16 18:51:48,DrMundo,DrMundo,708,False,2,0,0,0,2396,829,528,True,False,2,4,4,0.4102068142531708,0,0,100,2,0,0,0,0,0
Invalid,2022/03/16 18:18:20,DrMundo,Lucian,882,False,0,1,0,14,2328,471,1630,False,False,NULL,1,1,NULL,0,0,100,0,1,NULL,0,NULL,NULL
MIDDLE,2022/03/16 15:48:11,Tryndamere,Ivern,Kaisa,Jhin,Leona,Jayce,LeeSin,Ahri,Samira,Alistar,1770,False,12,4,4,232,12100,8358,14533,11766,7904,10473,6356,40029,13492,5342,39987,12788,14858,18605,14288,False,False,5,26,54,1.8544209814328916,6,0,100,21,26,1,2,0,1
MIDDLE,2022/03/16 15:26:05,Fiora,Viego,Akali,Zeri,Karma,Vayne,Talon,Vex,Jhin,Leona,933,True,3,2,1,125,8156,8151,6392,5830,4722,8728,6782,4744,8147,6619,9087,11966,9768,6952,7570,False,False,2,6,9,0.6210151530618223,0,0,200,19,10,1,1,0,0
MIDDLE,2022/03/16 14:56:49,Tryndamere,Viego,Akali,Ezreal,Karma,Fiora,Talon,Ryze,Jinx,Nautilus,1264,False,2,3,0,182,6860,6215,8235,6276,4744,7131,6820,9955,4482,5487,20138,26199,12567,8598,14019,False,False,1,3,13,0.6533391244456884,4,0,100,3,28,0,0,0,0
MIDDLE,2022/03/16 14:17:59,Gangplank,Viego,Akali,Aphelios,Thresh,Aatrox,RekSai,Viktor,Kalista,Nautilus,1808,False,10,8,3,243,12808,12693,14104,9605,7127,23170,17350,24313,5939,5022,28305,33348,30881,17017,23456,False,True,6,11,27,0.9278555612805004,5,0,200,19,35,1,1,0,0
JUNGLE,2022/03/16 13:45:54,Fiora,Volibear,Katarina,Zeri,Renata,Camille,Shaco,Leblanc,Jinx,Soraka,1599,True,3,3,7,15,9244,9064,12849,15783,9984,6730,9663,18193,25590,10023,18862,21547,13214,20186,14583,False,False,9,20,40,1.5328807485377296,6,1,200,31,23,0,1,0,1
MIDDLE,2022/03/16 13:12:10,Jayce,Hecarim,Kaisa,Zeri,Yuumi,Quinn,MasterYi,Orianna,Ashe,Karma,1177,True,10,0,6,166,7414,9434,10196,11480,7167,6508,8744,15285,16906,5883,14737,13686,6919,11356,2917,False,True,3,14,28,1.4369903771270696,3,0,200,33,10,1,2,0,0
MIDDLE,2022/03/16 01:24:58,Lucian,Nidalee,TwistedFate,Aphelios,Renata,Gangplank,LeeSin,Neeko,Ezreal,Senna,915,True,4,0,5,125,8183,7890,8375,7148,5285,7200,6805,6167,8432,4506,3780,13345,6425,9014,6649,False,False,2,5,14,0.9453225974840451,4,0,200,20,4,1,1,0,0
MIDDLE,2022/03/16 00:57:35,Kennen,LeeSin,Akali,Tristana,Leona,Graves,MasterYi,Viktor,Zeri,Pyke,1339,True,10,3,5,200,8588,11757,11883,14190,6832,10697,16493,15906,17025,4130,12546,22851,14242,12669,8513,False,False,3,7,17,0.7631120548243945,2,0,200,34,12,1,2,0,1
MIDDLE,2022/03/16 00:20:01,Gragas,LeeSin,Kaisa,Jinx,Soraka,Aatrox,Diana,Ryze,Zeri,Nautilus,1650,False,10,3,2,235,6629,12443,13146,12462,6239,10497,25133,29446,23737,5096,33168,34942,14001,24257,23644,False,False,3,21,38,1.401986456224164,5,1,200,23,38,0,1,0,0
JUNGLE,2022/03/15 23:49:01,Teemo,RekSai,TwistedFate,Aphelios,Rakan,Camille,Diana,Sylas,Xayah,Pyke,916,False,1,2,0,6,4289,4735,4636,4224,3157,9133,1462,5180,4477,2201,8323,9708,5122,7228,6941,False,False,1,6,15,1.0052130215847104,3,0,100,2,21,0,0,0,0
MIDDLE,2022/03/15 23:17:06,LeeSin,Viego,Kaisa,Zeri,Blitzcrank,Fiora,Graves,Viktor,Lucian,Seraphine,1265,False,4,2,2,158,8662,6871,8239,7009,4909,10283,3865,8437,6390,4042,19430,19439,9333,11865,13613,False,False,3,9,24,1.1807455981821782,5,0,100,10,24,2,1,0,0
MIDDLE,2022/03/15 21:34:55,Volibear,Kaisa,Shaco,Xayah,Yuumi,Gragas,Viego,Singed,Ezreal,Karma,1780,False,4,5,1,225,11513,11057,7849,11351,6459,13163,31423,8018,22705,3812,24297,14556,22744,21526,9381,False,False,8,29,48,1.6440474937928744,7,0,100,16,33,1,1,0,0
MIDDLE,2022/03/15 15:00:19,Jayce,RekSai,Viktor,Xayah,TahmKench,Rumble,LeeSin,Ahri,Kaisa,Nautilus,1092,True,9,2,2,158,6320,8344,9786,7623,5272,7159,11517,16166,10857,5267,10218,14825,6606,7269,10259,False,False,2,8,18,1.0250213884828623,1,0,200,21,15,0,2,0,0
MIDDLE,2022/03/13 00:02:45,Singed,Nunu,Kaisa,Jhin,Renata,Jayce,LeeSin,Katarina,Aphelios,Zilean,1744,True,9,1,3,236,8197,11522,15062,12102,9294,7850,8966,34100,15943,7875,24182,38349,8632,19964,13564,False,False,6,28,62,2.143371319396894,10,0,100,22,13,2,2,0,1
MIDDLE,2022/03/12 23:40:54,Tryndamere,Shaco,Kaisa,Samira,Rakan,Graves,Nidalee,Renekton,Ziggs,Bard,972,True,7,1,2,149,8259,7043,7676,10350,5209,6144,7023,14120,15558,3807,14871,8864,6424,13387,5482,True,False,2,9,15,0.9557635906345137,2,0,100,31,11,1,1,0,0
MIDDLE,2022/03/12 21:04:29,Jayce,Talon,Kaisa,Xayah,Yuumi,Akali,Volibear,Tryndamere,Ashe,Pyke,2023,True,9,7,12,252,15600,15620,16128,12808,9706,30731,25955,37551,17411,8573,22508,34814,14455,21684,13553,False,False,7,32,58,1.7214124484427578,11,0,200,29,47,1,2,0,0
MIDDLE,2022/03/12 12:16:22,Jax,Hecarim,Viktor,Lucian,Braum,Katarina,Viego,Volibear,Xayah,Nautilus,919,True,5,3,2,126,8073,7670,6633,6937,5129,7366,9370,12225,5952,2231,7313,14266,7603,3817,4759,False,False,2,7,11,0.7536716785605411,0,0,200,23,5,1,1,0,0
MIDDLE,2022/03/12 00:14:33,Renekton,LeeSin,Viktor,Jinx,Janna,Graves,XinZhao,Ahri,Galio,Xayah,1830,True,4,3,10,231,14839,12330,12438,13323,8447,19835,16407,22207,20208,7114,37463,28133,15298,11425,8355,False,False,8,18,40,1.3202417765252432,7,0,100,26,13,0,3,0,1
MIDDLE,2022/03/11 23:34:50,Tristana,LeeSin,Kaisa,Ezreal,Lux,Ornn,RekSai,Vex,Samira,Nautilus,1935,False,9,10,5,169,11486,14147,13765,14454,9955,12639,10994,28191,23112,15221,22489,32508,22394,23211,23425,True,False,2,17,27,0.845661871154762,4,0,100,26,47,2,1,0,1
MIDDLE,2022/03/11 22:50:05,Kennen,Graves,Kaisa,Twitch,Leona,Poppy,LeeSin,Ahri,Aphelios,Nautilus,1566,False,2,6,1,192,8851,9413,9288,9703,6468,10332,13190,17552,11164,4920,18683,18278,12039,15684,14336,False,False,3,12,16,0.6294585766898061,1,0,200,12,30,0,1,0,0
MIDDLE,2022/03/11 00:55:43,Akali,XinZhao,Kaisa,Caitlyn,Alistar,Lucian,LeeSin,Ahri,Samira,Rell,1623,True,9,3,9,188,11002,10641,12803,14280,8233,12947,15282,27182,21780,4211,21432,28043,9705,13564,16308,False,False,6,24,53,1.9939332156040213,10,0,100,31,18,1,0,0,1
MIDDLE,2022/03/11 00:19:35,Poppy,LeeSin,Sylas,Jhin,Braum,Skarner,RekSai,Rumble,Draven,Pyke,1127,True,12,1,8,156,6189,11170,11665,12123,7156,5171,15117,22297,11293,6025,10325,17722,15156,11273,10056,False,False,2,5,9,0.5255508979544556,1,0,200,35,16,2,0,0,0
MIDDLE,2022/03/10 23:54:22,Poppy,Viego,Galio,KogMaw,Lulu,Jax,Volibear,Tryndamere,Draven,Nautilus,1145,False,1,2,2,156,7419,6618,6673,6370,4574,8737,4249,5259,11488,3212,13992,11392,8721,12174,5890,False,False,1,3,7,0.3673712655555375,0,0,100,9,21,2,0,0,0
MIDDLE,2022/03/10 23:22:15,Kennen,Hecarim,Galio,Kaisa,Nautilus,Jax,Graves,Ezreal,Tristana,Pyke,1385,True,7,2,6,182,10708,12236,10809,13142,5517,15335,14235,10268,14791,4492,10618,26286,11926,14762,11609,False,False,3,15,36,1.5617130826949948,11,0,200,30,16,0,2,0,1
MIDDLE,2022/03/10 21:13:48,Skarner,Hecarim,Ryze,Zeri,Leona,Jayce,Nocturne,Leblanc,Jinx,Nautilus,1378,True,5,2,2,227,7538,10362,10496,11147,6099,6693,14413,9167,13892,3135,14218,27738,10818,10243,11224,False,False,2,9,19,0.8462055111223338,3,0,100,21,11,1,3,0,0
TOP,2022/03/10 01:38:04,Yorick,Jayce,508,False,0,1,0,53,2394,2147,4899,False,False,0,2,1,0.18355245871526682,0,0,100,0,1,0,0,0,0
Invalid,2022/03/10 01:35:56,Ryze,Renekton,33,False,0,0,0,0,500,409,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/10 01:03:48,Jinx,Volibear,Viktor,Ornn,Thresh,Fiora,LeeSin,Ahri,Kaisa,Renata,1503,True,4,2,8,210,11364,10738,11588,10360,8129,14811,11073,19926,8771,6409,13689,19621,10594,11089,14329,True,False,6,9,20,0.8322055646551143,6,0,100,26,10,2,3,0,1
JUNGLE,2022/03/10 00:23:15,Graves,Diana,Yasuo,Aphelios,Nautilus,Irelia,LeeSin,Kaisa,Senna,TahmKench,915,True,4,0,4,17,7872,7797,7087,8086,5269,8264,5983,5278,10933,4906,7278,10605,6474,6846,7523,False,False,3,5,15,0.984762772058774,3,0,100,22,7,1,1,0,0
MIDDLE,2022/03/09 23:33:51,Aatrox,Kaisa,LeeSin,Zeri,Senna,Poppy,Diana,Vi,Yasuo,Janna,1962,False,4,5,6,231,9843,14263,14964,14296,8617,16271,24956,16412,23845,8261,47436,14416,26714,17710,12373,False,False,10,28,55,1.6965878985276859,11,0,200,18,31,1,0,0,2
MIDDLE,2022/03/09 22:48:56,Jayce,Hecarim,Ahri,Tristana,Nautilus,Draven,LeeSin,Veigar,Zeri,Leona,1575,True,4,3,12,204,10313,11649,11313,15870,7749,14969,10846,22713,18475,5600,10695,24238,17028,14594,16109,False,False,3,17,44,1.7024618138463132,12,1,100,28,21,0,1,0,1
MIDDLE,2022/03/09 00:52:15,Gnar,LeeSin,Ahri,Jinx,Morgana,Singed,Diana,Yone,Aphelios,Nautilus,1393,True,8,3,8,159,11889,10647,10727,10294,7909,12133,12685,16895,16677,4065,16404,21650,12665,10454,9697,False,False,3,13,32,1.4067889073856727,4,0,100,27,16,2,2,0,1
JUNGLE,2022/03/09 00:24:06,Jayce,Hecarim,Zoe,Jinx,Renata,Poppy,LeeSin,Gragas,Jhin,Yuumi,1330,False,3,2,4,20,5673,8546,7272,9136,4888,10615,7373,7709,11021,4759,13916,20431,10278,11909,8908,True,False,3,5,19,0.8983103852456379,3,0,200,7,19,0,0,0,0
JUNGLE,2022/03/08 23:50:07,Urgot,Poppy,Vex,Draven,Nautilus,Tryndamere,Rumble,Irelia,Ziggs,Leona,1506,False,2,5,4,27,8359,7363,9480,11898,5303,8267,7794,15970,16690,4063,15041,17814,15400,16942,15299,False,False,7,9,31,1.2578323214812077,7,0,200,17,32,0,0,0,0
MIDDLE,2022/03/08 23:11:05,Graves,Hecarim,Kaisa,Draven,Alistar,Akali,Volibear,Irelia,Aphelios,Nautilus,1823,True,15,0,7,213,11816,13406,16258,14731,8463,20862,19645,37375,30401,8825,22705,32679,10094,25805,24006,False,False,3,21,45,1.4981673385581722,7,0,100,37,27,1,3,0,1
JUNGLE,2022/03/08 22:40:47,Aatrox,LeeSin,Vex,Jinx,Rakan,Gnar,Poppy,Ahri,Zeri,Yuumi,1407,False,3,7,3,19,8368,8390,10300,8683,6064,10669,7357,18847,11931,4289,26222,24230,16816,16276,14864,False,False,6,12,21,0.8980178673467083,3,1,200,14,38,1,1,0,0
MIDDLE,2022/03/08 21:38:42,Quinn,RekSai,Kaisa,Zeri,Nautilus,Jayce,LeeSin,Katarina,Samira,Rakan,1289,False,2,3,3,195,7756,7699,8701,7440,5136,7607,6184,12194,11437,3488,11028,19650,7099,13338,14400,False,False,2,11,26,1.230737267911367,3,0,200,10,29,0,1,0,0
MIDDLE,2022/03/08 16:13:37,Gnar,Karma,Kaisa,Samira,Talon,Poppy,XinZhao,Sylas,Jinx,Blitzcrank,1389,False,8,4,1,172,8800,6267,9662,7436,7379,10563,15577,26385,4275,7549,19446,13422,13980,21252,19940,False,False,5,15,24,1.062587094778155,3,0,200,12,25,0,0,0,0
MIDDLE,2022/03/08 15:34:49,Graves,LeeSin,Kaisa,Jinx,Nautilus,Leblanc,Gnar,Viego,Aphelios,Thresh,1548,False,3,4,5,153,10054,8599,9548,12777,6553,9718,8537,17948,22697,5163,15086,26404,14418,13428,17633,False,False,3,14,22,0.8840691503438918,2,0,100,16,32,1,1,0,0
