individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
BOTTOM,2021/11/07 18:25:18,Karma,Trundle,Zoe,MissFortune,Syndra,Teemo,Rammus,Lucian,Jhin,Morgana,969,False,2,7,0,71,3909,3395,3169,4130,4422,3369,1956,3461,6744,1757,7738,9972,4958,9764,2741,False,False,NULL,7,11,NULL,2,0,200,6,17,NULL,0,NULL,NULL
BOTTOM,2021/11/07 16:32:52,Darius,Nocturne,Talon,Tristana,Anivia,Jax,Twitch,Ahri,Ashe,Alistar,1975,False,11,7,4,198,10574,14307,11467,14183,11330,9832,20237,22332,18180,28424,29262,42191,27222,22740,21745,True,False,NULL,9,19,NULL,3,0,100,33,41,NULL,1,NULL,NULL
BOTTOM,2021/11/07 16:00:21,Nasus,Diana,TwistedFate,Lucian,Lulu,Garen,XinZhao,Pantheon,Camille,Tristana,1586,False,4,9,3,127,6938,11603,8522,8290,7879,10945,22605,14458,10265,4603,19512,27274,18336,20361,11843,False,False,NULL,11,19,NULL,0,0,200,25,35,NULL,0,NULL,NULL
BOTTOM,2021/11/07 15:28:40,Nocturne,Graves,Yone,Jhin,Rakan,Sett,Viego,Yasuo,Cassiopeia,Singed,1585,False,3,6,7,137,9187,11495,10317,8208,6521,21453,17717,14283,10895,5712,23828,20726,20077,16542,12344,True,False,NULL,11,21,NULL,1,0,200,23,32,NULL,0,NULL,NULL
BOTTOM,2021/11/07 14:53:38,Sylas,Viego,Yone,Tristana,Lux,Fiora,Nidalee,Ahri,MissFortune,Lulu,1653,True,5,3,6,224,5641,8955,11022,12888,8433,5090,5934,17977,11484,17191,12489,21693,16125,9436,3689,False,True,NULL,9,20,NULL,2,0,100,19,11,NULL,4,NULL,NULL
BOTTOM,2021/11/07 14:25:27,Nasus,Ekko,Amumu,Tristana,Morgana,Sett,LeeSin,Syndra,Caitlyn,Soraka,1363,True,7,0,5,144,10510,9196,6087,9301,5241,18739,14940,9417,14491,4344,18748,22952,14300,10016,6297,True,False,NULL,8,15,NULL,2,0,200,25,13,NULL,1,NULL,NULL
BOTTOM,2021/11/07 14:15:57,Garen,Trundle,Vex,Tristana,Lux,Akali,Kayn,Zed,Vayne,Morgana,193,True,0,0,0,17,817,1570,1195,1010,857,454,511,778,207,398,656,1116,563,493,293,False,False,NULL,0,0,NULL,0,0,200,2,0,NULL,0,NULL,NULL
BOTTOM,2021/11/07 13:40:44,Teemo,Kayn,Syndra,Vayne,Nautilus,Jayce,Viego,TwistedFate,Jinx,Thresh,1639,False,1,8,4,133,10168,12292,10274,7278,5920,16310,17534,23957,4392,3569,16813,27244,12747,17981,15679,False,False,NULL,10,13,NULL,2,0,100,24,31,NULL,1,NULL,NULL
MIDDLE,2021/11/04 23:13:40,Sett,Velkoz,Khazix,Lucian,Maokai,Graves,Amumu,Ahri,Tristana,Pantheon,2201,False,4,9,9,179,11865,11383,14305,16176,10217,15341,20574,20090,20348,17253,37459,19361,34690,23101,30936,False,False,NULL,19,35,NULL,3,0,200,32,39,NULL,0,NULL,NULL
BOTTOM,2021/11/04 22:39:51,Ornn,Skarner,Yone,Vayne,Senna,Garen,Hecarim,Chogath,Xayah,Yuumi,1488,False,0,9,4,96,8442,7743,10608,6006,9948,12857,7549,26260,7994,17794,14140,20275,20984,17642,19658,False,False,NULL,7,13,NULL,0,0,200,20,39,NULL,0,NULL,NULL
BOTTOM,2021/11/04 21:57:35,Camille,Zilean,Yasuo,Lucian,Khazix,Jinx,Zed,Ziggs,Xerath,Senna,2213,True,7,10,9,198,14379,11135,14681,13914,19408,13305,12016,15456,14937,51630,24261,16772,28874,32264,42268,False,False,NULL,14,27,NULL,5,0,200,46,27,NULL,3,NULL,NULL
BOTTOM,2021/11/04 21:18:17,Shen,MasterYi,Leblanc,Tristana,Sylas,Sett,Graves,Nunu,Ezreal,Blitzcrank,1912,False,18,5,5,176,9393,14999,9351,18753,9241,11450,21152,9742,33742,13245,26149,29597,27954,22307,27856,False,True,NULL,10,26,NULL,4,0,100,37,35,NULL,4,NULL,NULL
BOTTOM,2021/11/04 20:36:07,Mordekaiser,Evelynn,Morgana,Vayne,Rakan,Trundle,Amumu,Vex,Xayah,Blitzcrank,1960,False,4,5,6,215,15559,13581,10281,12294,7995,28199,31825,14914,17429,4540,31082,28308,18143,22215,23327,False,False,NULL,10,29,NULL,7,0,200,33,35,NULL,2,NULL,NULL
BOTTOM,2021/11/04 01:42:21,TahmKench,Graves,Lux,Tristana,Zilean,Aatrox,Ekko,Irelia,MissFortune,Leona,2037,False,8,7,1,203,10383,13387,10712,13948,8227,17308,21040,17326,22849,9639,30342,33923,12969,25558,22349,False,False,NULL,14,28,NULL,5,0,100,24,36,NULL,2,NULL,NULL
BOTTOM,2021/11/04 00:32:04,Teemo,Kayn,Yone,Ashe,Lux,Kennen,Khazix,Lucian,Swain,Morgana,2496,True,10,11,17,219,17126,18640,19682,16193,14537,46252,38161,35788,28039,41497,45343,65214,47711,37541,26931,False,False,NULL,11,36,NULL,6,0,100,60,63,NULL,1,NULL,NULL
BOTTOM,2021/11/04 00:00:50,Shen,Zed,Yone,Lucian,Nami,Poppy,Gwen,Akshan,Caitlyn,Xerath,1499,False,1,7,4,156,8941,7432,9879,8130,5472,9449,7331,18569,8360,5957,21089,19032,23170,15225,13588,False,False,NULL,8,15,NULL,2,0,200,15,39,NULL,0,NULL,NULL
BOTTOM,2021/11/03 23:25:12,Teemo,JarvanIV,Lux,MissFortune,Lulu,Senna,MasterYi,Syndra,Samira,Blitzcrank,1882,False,7,9,9,187,14450,11581,12220,11087,7906,25959,13680,23631,23709,3290,22910,35415,19813,21794,17163,False,False,NULL,15,23,NULL,5,0,100,31,32,NULL,0,NULL,NULL
BOTTOM,2021/11/03 22:23:27,Fiora,Zed,Xerath,Vayne,Swain,Aatrox,LeeSin,Lux,Akshan,Leona,2070,False,5,15,8,132,16361,14357,8562,11674,11066,26971,24076,19901,23764,27429,34674,26751,26372,33213,35283,False,False,NULL,10,27,NULL,4,1,100,33,53,NULL,1,NULL,NULL
BOTTOM,2021/11/03 21:43:20,Jax,JarvanIV,Yasuo,Lucian,Nami,Irelia,Talon,Ahri,Ziggs,Teemo,1854,False,9,8,7,180,12898,12112,12426,13238,7204,21199,23510,15513,17955,7788,24923,40797,24927,25998,20432,False,False,NULL,9,18,NULL,3,1,100,34,41,NULL,2,NULL,NULL
BOTTOM,2021/11/03 21:03:10,Teemo,XinZhao,Akshan,Lucian,Nami,Nasus,Zed,Swain,Kaisa,Blitzcrank,2068,True,5,6,12,249,11431,12831,21840,14045,9747,26234,22995,46400,22152,14479,29830,50534,32158,23551,14202,False,False,NULL,13,25,NULL,2,0,100,43,39,NULL,3,NULL,NULL
BOTTOM,2021/11/02 22:07:41,Garen,Zac,Yasuo,Sivir,Zyra,Yone,Volibear,Talon,Jinx,Soraka,2254,False,7,9,14,193,16970,13580,16052,13103,11988,34320,18667,42189,34430,36403,40311,47710,49685,25682,23295,False,False,NULL,6,17,NULL,5,0,100,44,47,NULL,2,NULL,NULL
TOP,2021/11/02 21:37:57,Teemo,Graves,Jayce,Jhin,Pyke,Irelia,Amumu,Morgana,Ezreal,Lux,913,False,2,7,0,93,5592,4202,5224,3580,2846,7972,3894,9004,1734,2749,9005,11124,9156,6413,10297,True,False,NULL,3,6,NULL,0,0,100,5,27,NULL,1,NULL,NULL
BOTTOM,2021/11/02 20:47:03,Sylas,Hecarim,Sett,MissFortune,Lux,Chogath,Karthus,Malphite,Lucian,Senna,2094,False,8,9,6,222,11035,15301,8961,14204,10515,21751,22989,15990,18818,32006,37726,50047,25977,22621,14534,False,False,NULL,11,27,NULL,4,1,100,34,47,NULL,3,NULL,NULL
BOTTOM,2021/11/02 20:15:04,Tryndamere,Udyr,Sylas,Tristana,Shaco,Malphite,Lillia,Leblanc,Caitlyn,Yuumi,1501,False,11,8,3,129,5762,8532,8191,12462,7956,3241,12298,15807,18314,13735,19930,27773,28743,17486,16714,False,False,NULL,6,18,NULL,1,0,100,23,46,NULL,1,NULL,NULL
BOTTOM,2021/11/02 19:31:20,Urgot,Heimerdinger,LeeSin,Vayne,Morgana,Fiora,MasterYi,Vex,Ezreal,Yuumi,2211,False,10,8,5,203,17553,13572,13883,15479,10512,34428,29208,21196,19622,13329,32943,28957,46317,28865,21496,False,False,NULL,14,23,NULL,4,1,100,34,45,NULL,2,NULL,NULL
BOTTOM,2021/10/29 22:49:07,MonkeyKing,Elise,Pantheon,Vayne,Lux,Corki,LeeSin,Zed,Samira,Pyke,1540,True,12,5,7,163,10132,9763,10660,11935,8944,15745,15025,17769,12832,15703,19434,18820,13380,14708,8100,False,False,NULL,9,28,NULL,8,0,200,38,19,NULL,2,NULL,NULL
BOTTOM,2021/10/29 22:18:02,Veigar,Nunu,Katarina,MissFortune,Yuumi,Yasuo,Udyr,Kassadin,Kaisa,Nautilus,1278,False,3,7,3,109,7790,6610,5830,7119,6551,9161,5331,7110,11487,5842,10632,18479,17652,16525,7750,False,False,NULL,7,13,NULL,1,0,100,17,31,NULL,0,NULL,NULL
BOTTOM,2021/10/29 21:32:29,Kayle,Shaco,Sylas,MissFortune,Teemo,Jayce,JarvanIV,Talon,Jhin,Swain,2442,True,15,10,9,222,21241,14986,13496,18829,10586,37025,28467,29344,32722,34793,21536,35865,52995,30875,26641,False,False,NULL,10,28,NULL,10,0,100,53,49,NULL,3,NULL,NULL
BOTTOM,2021/10/29 20:44:49,Vayne,Graves,Nunu,MissFortune,Amumu,Vi,Taliyah,Zed,Kaisa,Senna,2276,True,11,8,11,223,15714,22589,14802,15746,9956,18864,45098,23930,23406,10813,30973,45883,30928,25584,24777,False,False,NULL,13,31,NULL,3,0,200,54,48,NULL,3,NULL,NULL
BOTTOM,2021/10/29 20:12:50,Ryze,Zac,Yasuo,Lucian,Nami,Fiora,Graves,Sylas,Jinx,Veigar,1591,True,2,4,5,195,14952,9684,12781,9569,7145,22374,5224,17934,8791,4386,15750,27522,17981,16723,9215,False,False,NULL,10,18,NULL,4,0,100,25,11,NULL,3,NULL,NULL
BOTTOM,2021/10/29 19:43:52,Gangplank,MasterYi,Yone,Tristana,Vex,TahmKench,Nocturne,Brand,MissFortune,Leona,1454,False,3,6,5,136,9424,8620,8546,8609,8105,14462,10252,8217,6475,10907,19521,22608,17211,14392,12865,False,False,NULL,8,12,NULL,1,0,100,22,35,NULL,3,NULL,NULL
TOP,2021/10/28 21:54:40,Teemo,Ekko,Morgana,MissFortune,Sona,Nasus,Graves,Senna,Tristana,Seraphine,2120,False,6,5,6,217,12486,12626,13050,15696,8737,33936,15689,29850,30919,7428,29443,36424,27894,19609,17927,False,False,NULL,11,25,NULL,3,0,100,34,36,NULL,1,NULL,NULL
BOTTOM,2021/10/28 21:28:00,Mordekaiser,Viego,Yone,Samira,Leona,Camille,MasterYi,Leblanc,Tristana,Pyke,1114,False,1,8,0,96,7920,7151,5866,4976,4389,8579,9310,8141,5325,3543,16437,17577,14157,12943,12794,False,False,NULL,3,5,NULL,2,0,200,16,31,NULL,2,NULL,NULL
BOTTOM,2021/10/28 21:00:44,Camille,Graves,Yasuo,Vayne,Leona,TahmKench,LeeSin,Akali,MissFortune,Zyra,1347,True,10,2,7,124,10493,9673,11500,10521,6869,24446,11523,17242,11201,4203,20837,15147,13157,12917,10862,False,True,NULL,2,3,NULL,0,1,200,36,12,NULL,2,NULL,NULL
BOTTOM,2021/10/28 20:01:13,Jayce,MasterYi,Diana,Vayne,Brand,Sylas,Khazix,Talon,Ziggs,Xerath,3043,True,9,12,8,193,14672,24250,26784,17233,16184,29087,33816,80988,19227,37100,41669,46527,54660,49665,40972,False,True,NULL,16,54,NULL,10,0,100,63,60,NULL,3,NULL,NULL
BOTTOM,2021/10/28 19:32:12,Sett,Ekko,Pyke,Samira,Swain,Malphite,LeeSin,Akali,Jhin,Xerath,1367,True,2,3,14,104,9599,10755,13510,8584,7196,11269,16036,19074,10030,8818,19690,24205,15839,14196,13993,False,True,NULL,7,15,NULL,1,0,100,33,21,NULL,3,NULL,NULL
BOTTOM,2021/10/28 19:07:39,Darius,Lillia,Leblanc,Lucian,Nautilus,Lulu,Shaco,Zed,Kaisa,Heimerdinger,1197,False,0,7,4,97,5822,5822,6296,5512,4692,6150,4927,11728,5763,3550,15892,15325,16477,13220,10270,False,False,NULL,7,8,NULL,1,0,100,13,29,NULL,0,NULL,NULL
BOTTOM,2021/10/27 21:43:41,Ornn,XinZhao,Fiora,Lucian,Yuumi,Aatrox,Viego,Yasuo,Caitlyn,Xerath,1907,False,9,7,4,238,10410,9796,11664,14047,8269,14440,20609,26104,16621,15997,27989,46261,39064,23221,8901,False,False,NULL,12,28,NULL,4,0,100,27,33,NULL,3,NULL,NULL
BOTTOM,2021/10/27 21:07:50,Renekton,Nocturne,Leblanc,MissFortune,Leona,Darius,Kindred,TwistedFate,Kaisa,Alistar,1443,False,1,4,1,183,6888,7527,6698,8640,5272,7399,5332,5925,10080,3699,15393,19877,9824,10947,7093,False,False,NULL,9,20,NULL,3,0,200,8,20,NULL,0,NULL,NULL
BOTTOM,2021/10/27 20:25:01,Darius,Kayn,Ahri,Tristana,Thresh,Garen,Sett,Yasuo,MissFortune,Lux,2170,False,21,4,9,298,9977,15598,12752,22288,10524,14630,25054,20113,46183,8478,45826,47881,23216,22413,22252,False,False,NULL,13,44,NULL,6,1,100,45,36,NULL,2,NULL,NULL
BOTTOM,2021/10/27 19:45:17,Yone,Olaf,Tryndamere,Tristana,Thresh,Graves,Morgana,Irelia,MissFortune,Pyke,1878,True,10,3,10,173,16934,10140,16200,12966,8763,28187,14696,25719,20774,5607,24424,33036,31175,16120,15056,False,True,NULL,10,17,NULL,7,1,100,41,28,NULL,3,NULL,NULL
BOTTOM,2021/10/27 18:59:15,Shaco,Udyr,Leblanc,Tristana,Kaisa,Sett,Diana,Irelia,Ashe,Senna,2227,False,10,7,7,267,11021,11012,11007,17829,8893,39555,8883,16989,35364,17916,29767,37666,21954,31254,20227,False,False,NULL,12,21,NULL,3,0,100,24,30,NULL,3,NULL,NULL
BOTTOM,2021/10/24 17:22:16,Lux,Evelynn,TahmKench,Vayne,Veigar,Teemo,JarvanIV,Galio,Caitlyn,Pantheon,1821,True,7,8,10,164,11951,10703,11050,11700,8323,23460,17998,14628,22822,11390,11296,24858,28322,23523,12074,False,False,NULL,8,13,NULL,1,0,100,29,20,NULL,4,NULL,NULL
TOP,2021/10/24 16:37:03,Teemo,Lillia,Darius,Ezreal,Amumu,Illaoi,Nunu,Diana,Ziggs,Xerath,2112,True,4,9,4,218,12278,10423,19257,14287,8996,23352,12242,48236,22947,10268,24950,25704,54255,31356,21897,False,False,NULL,7,16,NULL,5,0,100,35,34,NULL,1,NULL,NULL
TOP,2021/10/24 16:06:24,Malphite,Shaco,Sivir,Tristana,Thresh,Akshan,MasterYi,Malzahar,Caitlyn,Senna,1355,True,5,1,6,108,8217,9720,9110,9732,6943,10906,11893,9427,11955,4822,8731,14007,8383,9129,10122,False,False,NULL,4,8,NULL,0,0,100,31,7,NULL,2,NULL,NULL
BOTTOM,2021/10/24 15:33:23,Darius,Nasus,Katarina,Tristana,Blitzcrank,Garen,MasterYi,Irelia,Caitlyn,Lulu,1270,False,2,1,0,115,5468,6922,6774,6575,4209,5243,2205,8247,7011,4503,12363,16839,13583,9243,13105,False,False,NULL,7,11,NULL,1,0,100,8,24,NULL,0,NULL,NULL
BOTTOM,2021/10/24 15:01:37,Sion,Evelynn,Ahri,Vayne,Sett,Teemo,MasterYi,Akali,Xayah,Yuumi,1487,False,9,4,8,166,5694,7655,8064,12836,7236,4989,10391,10594,17433,9777,18276,22924,16367,16513,19783,False,True,NULL,7,14,NULL,0,0,100,22,31,NULL,2,NULL,NULL
BOTTOM,2021/10/24 14:53:43,Trundle,Kayn,Lux,Vayne,Xerath,Yone,Graves,Akali,Kaisa,Nami,195,False,0,0,0,5,916,954,853,811,691,295,133,599,54,0,710,1008,736,472,0,False,False,NULL,1,1,NULL,0,0,100,0,1,NULL,0,NULL,NULL
BOTTOM,2021/10/24 14:18:22,Kennen,LeeSin,Xerath,Lucian,Senna,Teemo,Viego,Vex,MissFortune,Amumu,1762,False,3,9,6,193,10163,9703,13627,9578,7947,17485,10697,33844,9312,6758,24931,29253,16662,21593,15006,False,False,NULL,8,17,NULL,2,0,200,30,45,NULL,1,NULL,NULL
MIDDLE,2021/10/09 19:45:24,Kennen,LeeSin,Velkoz,Jhin,Lux,Urgot,Ekko,Quinn,Ashe,Blitzcrank,1741,False,5,7,4,163,11836,9832,10581,8808,7951,17995,10198,16630,13746,14143,23323,27750,17529,14686,14020,True,False,NULL,14,23,NULL,1,0,100,24,35,NULL,1,NULL,NULL
BOTTOM,2021/10/09 19:05:48,Evelynn,XinZhao,Qiyana,Vayne,Pyke,Sylas,Kayn,Yone,Samira,Leona,1572,True,4,9,10,152,16116,12189,10190,9661,10613,55939,13933,13875,12055,8741,21797,30530,14049,19885,14727,False,False,NULL,8,13,NULL,1,0,200,47,27,NULL,4,NULL,NULL
BOTTOM,2021/10/09 18:17:42,Shaco,Graves,Akali,Tristana,Leona,Kennen,Warwick,Yuumi,Ezreal,Kled,2133,True,15,5,12,191,13922,16941,11064,18048,9763,37124,40459,19260,31562,9037,25319,32961,32068,17455,25470,False,False,NULL,10,27,NULL,5,1,200,46,35,NULL,3,NULL,NULL
BOTTOM,2021/10/09 16:58:16,Sylas,Vi,Sett,Tristana,Braum,Kennen,Graves,Talon,Caitlyn,MissFortune,2581,False,14,8,13,251,8871,14337,22321,18900,11462,11134,14733,60662,34994,13664,41525,45166,69963,34865,36869,False,False,NULL,13,29,NULL,3,0,100,51,51,NULL,1,NULL,NULL
BOTTOM,2021/10/09 16:18:39,Sett,Warwick,Diana,Samira,Swain,Volibear,Graves,Yone,MissFortune,Lux,1389,False,3,4,3,145,7618,7299,7949,7366,5590,11339,8925,16145,3480,6592,23187,24095,17289,14373,10378,True,False,NULL,6,13,NULL,2,0,100,19,29,NULL,0,NULL,NULL
BOTTOM,2021/10/09 15:51:43,Nasus,LeeSin,Diana,Vayne,Lulu,Yone,MasterYi,Leblanc,Jinx,Lux,1213,True,8,3,5,140,6459,10024,8043,10416,6745,3095,14366,11509,9036,4550,14559,22433,12347,11809,6830,False,False,NULL,4,8,NULL,1,0,200,23,15,NULL,1,NULL,NULL
BOTTOM,2021/10/09 15:42:47,Garen,Viego,Syndra,Ashe,Nami,Teemo,Kindred,Veigar,MissFortune,Ezreal,196,False,0,0,0,3,754,1008,915,733,677,0,0,457,415,0,952,1626,463,840,0,False,False,NULL,0,0,NULL,0,0,200,0,0,NULL,0,NULL,NULL
BOTTOM,2021/10/09 15:09:25,Garen,Khazix,Vex,Tristana,Pyke,Rengar,Shyvana,Neeko,Ezreal,Shaco,1576,True,8,1,10,202,9149,9471,7976,14753,11597,8340,14658,9751,23426,12860,16021,27116,12795,13659,13722,False,False,NULL,7,14,NULL,1,1,200,32,14,NULL,3,NULL,NULL
BOTTOM,2021/10/09 14:31:03,Aatrox,Rammus,Yone,Tristana,Amumu,Heimerdinger,MasterYi,Zed,Samira,Sett,1774,False,10,6,9,182,6181,9488,11426,13958,8191,5122,12532,22753,19366,7143,26779,26248,24422,19104,15764,False,False,NULL,11,21,NULL,1,1,100,26,39,NULL,2,NULL,NULL
BOTTOM,2021/10/07 22:26:56,Volibear,Elise,Irelia,Tristana,Nami,Malphite,Kayn,Ezreal,Draven,Amumu,1992,False,16,9,9,204,11521,10169,15710,17092,9055,25876,17383,36853,33409,11360,48744,32839,44202,29862,27883,False,False,NULL,11,27,NULL,7,0,100,40,59,NULL,4,NULL,NULL
BOTTOM,2021/10/07 21:37:33,Kayn,XinZhao,Diana,Ashe,Leona,Graves,Mordekaiser,Zed,MissFortune,Malphite,2631,True,9,10,21,185,20435,20548,19452,17009,11996,45457,39066,41809,19911,9990,44615,55336,37009,28052,36056,False,True,NULL,8,29,NULL,2,0,200,59,52,NULL,4,NULL,NULL
BOTTOM,2021/10/07 20:56:07,Rengar,MasterYi,Jax,Vayne,Blitzcrank,Kayle,Rammus,Katarina,Ezreal,Yuumi,2115,True,5,7,4,224,12557,14967,14084,13327,8882,8703,14134,29614,12840,6112,29360,28097,35806,24900,24220,False,False,NULL,10,25,NULL,3,0,200,21,28,NULL,1,NULL,NULL
BOTTOM,2021/10/07 20:22:00,Yone,Shaco,Qiyana,Samira,Nautilus,Irelia,Trundle,Zed,Sivir,Sona,1739,False,7,7,6,171,7762,11320,10779,10817,7308,11192,19939,17078,16504,9344,18817,19829,23016,25867,21920,True,False,NULL,6,13,NULL,3,0,200,27,34,NULL,1,NULL,NULL
BOTTOM,2021/10/07 19:49:04,Fiora,Hecarim,Sylas,Samira,Sona,Malphite,Shaco,Tristana,Lucian,Morgana,1475,True,9,2,6,157,9836,14429,8314,11559,8402,7226,17301,16683,14720,11491,15277,31385,24524,15013,6695,False,False,NULL,3,13,NULL,5,0,200,37,14,NULL,2,NULL,NULL
BOTTOM,2021/10/04 19:15:59,Volibear,Ekko,Irelia,Vayne,Leona,Garen,RekSai,Vex,MissFortune,Nautilus,1215,True,13,3,5,131,7516,8262,6653,11075,6677,11315,6786,3514,17341,3621,15553,14989,14813,13603,11317,False,True,NULL,5,12,NULL,1,0,200,28,15,NULL,2,NULL,NULL
BOTTOM,2021/10/04 18:36:49,Tryndamere,MasterYi,Irelia,Ashe,Blitzcrank,Quinn,Nidalee,Sylas,Caitlyn,MissFortune,1860,True,9,5,17,144,11925,17248,11117,13433,8805,10202,31149,12649,17882,11113,31861,30727,26627,20479,24034,False,False,NULL,10,22,NULL,2,1,100,38,35,NULL,3,NULL,NULL
BOTTOM,2021/10/04 17:43:16,MonkeyKing,Nidalee,Tryndamere,Vayne,Seraphine,Riven,Rammus,Yasuo,Ezreal,Lux,2463,False,7,12,7,229,16637,13191,16373,14857,15363,26598,19108,29900,18025,34973,47309,39941,56015,36439,22228,False,False,NULL,10,34,NULL,2,0,200,40,50,NULL,4,NULL,NULL
BOTTOM,2021/10/04 17:00:12,Malphite,Nunu,Tryndamere,Tristana,Leona,Teemo,Diana,Shen,Sivir,Zyra,2248,False,7,7,15,216,13514,15437,16793,14796,8531,18044,29334,25557,23730,4855,27409,49748,65279,30986,26590,False,True,NULL,11,33,NULL,9,0,100,39,41,NULL,3,NULL,NULL
BOTTOM,2021/10/04 16:31:34,Ryze,LeeSin,Yasuo,Tristana,Lux,Irelia,MasterYi,Katarina,MissFortune,Blitzcrank,1134,True,3,1,2,124,6577,7106,12247,8062,6126,5557,3319,26904,3963,9688,7993,16672,14627,6435,7270,True,False,NULL,5,9,NULL,1,0,100,24,11,NULL,2,NULL,NULL
BOTTOM,2021/10/04 15:56:24,Vayne,LeeSin,Anivia,Ezreal,Lux,Renekton,Sion,Talon,Kalista,Soraka,1739,True,1,2,7,131,12557,13234,12051,8193,6764,22550,24241,23660,12273,10914,15879,28844,15688,12285,10904,False,False,NULL,7,17,NULL,2,0,100,33,15,NULL,2,NULL,NULL
BOTTOM,2021/10/04 15:23:30,Fiora,Graves,Akali,Vayne,Lulu,Sett,Kayn,Cassiopeia,Samira,Leona,1598,False,7,7,4,139,7165,8354,7369,11647,6978,13490,15563,17898,17938,8633,27442,21104,23482,19739,14916,False,False,NULL,8,18,NULL,3,0,200,20,40,NULL,1,NULL,NULL
BOTTOM,2021/09/30 23:28:34,Malphite,Mordekaiser,Zed,Tristana,Blitzcrank,Jax,Shaco,Veigar,Ezreal,Lux,1863,True,10,5,6,223,11550,14422,13227,14453,9215,17759,18254,15995,20990,8416,26897,37289,13616,23222,21691,True,False,NULL,8,36,NULL,4,0,100,37,17,NULL,4,NULL,NULL
BOTTOM,2021/09/30 22:55:13,Teemo,Viego,Ornn,Vayne,Nautilus,Mordekaiser,Warwick,Brand,Yone,Rakan,1722,False,5,9,5,123,11390,9382,9060,9097,7275,22667,14164,14835,8875,12068,16990,31651,35336,19831,24930,False,True,NULL,11,15,NULL,3,0,200,23,41,NULL,1,NULL,NULL
BOTTOM,2021/09/30 22:24:13,Tryndamere,Nocturne,Pyke,Tristana,JarvanIV,Darius,Nidalee,Akshan,MissFortune,Amumu,1435,False,4,7,3,166,5745,10258,9720,8763,5601,7671,10340,9544,13609,6717,26690,18074,15026,16991,18738,False,False,NULL,8,15,NULL,4,0,100,17,34,NULL,1,NULL,NULL
BOTTOM,2021/09/30 21:47:49,Heimerdinger,Sejuani,Yone,Ashe,Nautilus,Tryndamere,Graves,Sylas,Xayah,Yuumi,1500,True,9,2,7,160,9207,8689,9628,10512,7797,21759,10385,19659,19270,9075,9826,23637,18038,13719,12852,False,True,NULL,5,14,NULL,2,0,100,24,19,NULL,0,NULL,NULL
BOTTOM,2021/09/30 21:19:06,DrMundo,Amumu,Zed,Tristana,Morgana,Darius,Shaco,Ahri,Aphelios,Thresh,1329,True,3,4,7,153,9442,8216,9817,8947,6791,13190,8189,15381,11995,8429,17625,16193,8276,11725,11345,False,False,NULL,6,11,NULL,3,0,100,26,17,NULL,2,NULL,NULL
BOTTOM,2021/09/30 20:46:59,Leblanc,Graves,Camille,Vayne,Senna,Trundle,Shaco,Akshan,Caitlyn,Thresh,1493,False,1,7,3,133,7302,8569,7896,6926,5887,9358,12663,11906,6304,6075,19030,21883,23864,13070,12249,False,False,NULL,7,15,NULL,7,0,200,12,34,NULL,1,NULL,NULL
UTILITY,2021/09/26 18:18:05,Sett,Jax,Qiyana,MissFortune,Morgana,Gnar,Sejuani,Sylas,Ashe,Leona,1963,True,5,5,19,21,10727,14350,14578,15220,9760,26512,23645,23184,30236,20722,34507,29732,16407,21058,18018,False,False,NULL,19,47,NULL,8,0,100,45,23,NULL,4,NULL,NULL
UTILITY,2021/09/26 17:32:36,Irelia,Viego,Leblanc,Varus,Brand,TahmKench,Ekko,Neeko,Ashe,Senna,2093,False,5,12,10,23,17584,9617,9609,12731,10211,37855,9127,9978,18979,20164,41166,38428,18065,19159,23249,False,False,NULL,20,56,NULL,3,0,100,31,44,NULL,2,NULL,NULL
UTILITY,2021/09/26 16:40:11,Aatrox,Talon,Cassiopeia,Ashe,Vex,Velkoz,MasterYi,Akshan,Vayne,Blitzcrank,1676,True,5,6,11,19,11926,13120,11537,9711,8820,18495,14849,18845,9143,14198,35991,32628,21990,14055,15377,False,True,NULL,20,49,NULL,7,0,200,39,20,NULL,3,NULL,NULL
UTILITY,2021/09/26 16:06:25,Aatrox,Ekko,LeeSin,Jhin,Amumu,Irelia,Nunu,Kassadin,Corki,Nami,1660,False,2,12,8,43,11782,12345,6996,10231,7572,20344,27518,11416,13561,7754,34058,32739,25371,22617,21018,False,False,NULL,21,47,NULL,5,0,100,30,48,NULL,1,NULL,NULL
